design1,design2,merit1,merit2
195,5,53.7028,20.0619
10,32,9.39269,7.39463
250,17,31.0908,5.65817
63,66,25.7629,2.42794
352,163,2.61857,0.647758
8,33,24.5403,8.89569
81,43,39.4366,3.4484
593,172,12.3404,0.576036
883,690,8.18866,0.197934
139,130,10.6152,1.05827
112,414,6.39302,0.581793
35,119,3.89141,1.9260400000000002
177,27,36.7297,4.16817
340,191,2.70493,0.580956
38,704,14.6366,1.01545
63,5,76.0537,29.6698
6,192,43.6091,6.9329199999999975
76,76,22.4767,2.0289
726,6,71.5363,64.0875
828,103,19.4924,0.870553
21,115,18.7523,2.8611
343,724,2.64188,0.260474
127,290,4.71416,0.649191
31,8,74.9241,22.9113
648,37,11.2252,2.15528
504,3,58.3886,85.2256
364,408,3.4588400000000004,0.345962
26,137,13.8192,2.27264
6,372,26.7453,5.28265
233,6,45.6748,15.9773
31,11,69.9621,16.8422
3,420,37.2041,8.94197
415,773,1.37227,0.230486
748,867,3.28071,0.179333
133,19,48.2364,6.53303
80,34,45.3249,4.376119999999999
9,753,3.36609,2.97052
66,25,52.9496,6.28129
5,843,3.31328,4.87606
3,667,23.6182,8.135819999999999
663,4,100.0,0.0
720,85,16.3423,1.0328
90,3,77.2011,40.8459
77,199,3.1613700000000002,0.988442
184,7,50.9614,14.8345
11,519,6.24591,2.7524
326,29,16.2265,3.06567
772,371,12.9921,0.309145
345,10,24.8016,8.5501
5,386,28.859,6.0704199999999995
169,16,44.2526,7.0186199999999985
30,125,8.901069999999997,2.10743
51,31,47.7095,5.37884
3,116,63.56800000000001,14.7798
160,243,3.3934800000000003,0.6443439999999999
5,161,50.0286,8.66248
153,68,23.9201,1.81347
172,290,2.69162,0.563654
51,319,1.54943,0.997946
127,57,29.6615,2.27992
9,544,7.70398,3.21756
35,5,80.2657,34.5341
135,307,5.01874,0.611978
12,502,6.06176,2.58584
133,9,56.8955,13.3095
898,735,8.225010000000001,0.190558
25,907,18.1085,1.3591
32,6,78.5456,29.807
22,231,15.5724,2.12784
100,215,4.37571,0.848266
102,108,14.3938,1.36484
577,3,56.278999999999996,89.2986
5,204,45.5563,7.88226
41,118,0.688444,1.7501900000000001
150,889,13.2711,0.372524
93,378,5.54122,0.664499
3,70,67.0214,17.2361
46,228,2.22614,1.2229999999999999
582,260,11.4946,0.421722
50,95,10.3165,1.89972
21,125,19.5037,2.7795400000000003
232,854,9.173789999999999,0.295171
403,18,12.1835,4.4764800000000005
560,527,6.42442,0.261843
142,14,50.3976,8.54153
42,86,9.54226,2.16079
157,144,8.398430000000001,0.930281
526,16,2.3615,4.72877
113,3,73.6814,37.7617
14,202,26.6391,3.2823599999999997
21,667,9.56195,1.58843
58,484,7.8643399999999986,0.810193
30,37,34.8305,4.97889
638,258,13.3227,0.419203
68,9,68.8268,16.8959
153,106,14.4845,1.21484
18,21,45.5538,9.49342
168,6,55.442,17.7291
87,828,16.6986,0.542691
333,810,3.9402,0.251269
312,180,0.556872,0.6135010000000001
152,3,68.0921,34.3595
34,336,2.26505,1.28747
3,225,52.9471,11.4562
98,910,17.0907,0.488622
290,348,0.9577540000000001,0.406894
145,239,3.78768,0.680621
107,98,17.2812,1.45793
620,200,13.0945,0.509815
118,8,60.9313,15.5565
113,94,17.7714,1.48631
183,393,3.2027,0.464631
5,138,52.3334,9.17938
807,5,100.0,0.0
14,60,21.5602,4.8514599999999986
645,12,2.5714599999999996,6.82345
254,95,9.91215,1.11624
333,12,24.0129,7.1384
81,245,4.56787,0.8766440000000001
224,11,39.4948,8.952110000000003
361,553,0.365291,0.288299
508,416,6.3818,0.309566
92,10,63.3383,13.8343
802,10,82.0084,50.1239
11,320,21.0565,3.34342
481,62,3.92504,1.36051
36,501,6.8246699999999985,1.11422
469,352,7.2543,0.35641300000000004
649,50,12.4028,1.6472099999999998
481,43,1.7695900000000002,1.86628
121,47,34.6101,2.79509
5,392,28.3771,6.033119999999999
455,718,0.232503,0.23045
376,3,45.0622,32.5149
62,58,29.6053,2.75367
12,25,19.8565,8.31068
126,65,27.0354,2.01968
413,41,4.39913,2.02414
903,4,100.0,0.0
11,100,37.5166,5.17137
48,27,51.2554,6.2724
259,3,55.4145,31.5185
271,6,40.6805,15.4706
46,15,64.2966,11.4507
931,28,20.1284,2.97134
46,563,10.2717,0.9169729999999999
480,160,8.6613,0.627566
36,6,78.1739,29.1065
8,84,45.716,7.1889
273,12,31.5508,7.63508
4,250,44.9606,8.71488
15,791,10.9196,2.02893
12,362,16.175,2.94751
971,778,7.8925899999999976,0.17974400000000001
89,694,13.8792,0.559238
790,494,11.4156,0.253959
17,143,25.2493,3.16048
265,69,13.3215,1.46743
592,617,5.1154199999999985,0.233044
72,19,57.6557,8.05815
117,31,43.3814,4.24945
365,60,5.47995,1.48432
52,437,6.05517,0.897184
270,269,0.0776442,0.48703199999999996
96,8,65.0539,16.7973
7,207,39.3787,5.89898
187,330,3.12835,0.505163
284,490,1.1999,0.339366
390,10,19.9959,8.360439999999999
160,545,7.32795,0.428117
799,13,10.806,6.95384
469,121,7.080310000000001,0.7831819999999999
63,993,21.3517,0.6631239999999999
3,689,22.6569,8.148060000000001
11,189,32.5684,4.14682
90,37,42.6471,3.8839699999999997
9,149,40.0035,5.3977900000000005
32,679,13.1072,1.15782
100,3,75.6576,39.3888
36,721,14.9499,1.05368
670,782,3.885580000000002,0.196895
671,16,7.08507,4.997269999999999
881,20,17.0595,4.29648
259,90,10.177,1.16135
108,3,74.4351,38.3541
72,349,4.76352,0.794478
501,7,15.6126,12.8455
225,933,10.0578,0.28965599999999997
144,45,33.0981,2.74688
402,88,0.8352930000000001,1.02095
410,18,11.4778,4.4513099999999985
600,9,4.38751,9.57859
76,28,49.8052,5.39155
9,143,40.4432,5.47677
44,250,1.54488,1.20583
388,21,12.3029,3.9035699999999998
98,7,66.1099,18.8637
576,115,11.5977,0.804079
601,4,64.1428,79.8907
781,38,16.7329,2.12632
109,79,22.6426,1.7615900000000002
76,304,3.9561800000000003,0.8149930000000001
70,10,67.2561,15.1543
334,70,6.8377300000000005,1.3301100000000001
42,156,2.84681,1.52786
26,6,78.8134,30.9267
33,287,5.07377,1.40833
431,432,4.72715,0.316709
9,244,31.2889,4.44751
6,46,48.2106,10.7022
126,3,71.7602,36.4025
292,11,30.0247,8.12228
207,22,34.6749,4.77127
691,12,5.107,7.07255
48,288,0.00263406,1.07079
94,731,14.3409,0.532243
394,5,30.868,18.7348
6,102,51.8403,8.71209
217,3,59.9576,31.935
24,64,1.2225700000000002,3.15909
366,57,5.82918,1.55447
734,3,100.0,0.0
72,14,62.4456,10.8697
7,427,19.7942,4.3849800000000005
20,630,7.52854,1.65291
489,507,5.08931,0.277235
47,18,60.709,9.49877
13,48,16.5844,5.4530199999999995
692,115,15.6478,0.796161
124,157,7.172289999999999,0.9485239999999999
715,53,15.2715,1.56675
52,112,7.3833699999999975,1.66186
146,65,25.3373,1.92173
677,5,68.2837,72.2367
90,550,9.70515,0.591106
210,297,0.9980120000000001,0.506484
477,4,69.0814,82.1809
67,186,3.13919,1.1017299999999999
400,124,3.4406800000000004,0.77863
173,491,5.04016,0.428489
17,203,22.4761,2.77539
39,407,2.9314,1.09942
108,889,16.4666,0.460776
320,305,1.6828900000000002,0.4265640000000001
21,64,4.94246,3.43919
103,340,5.295669999999999,0.664376
33,77,5.9722300000000015,2.51547
453,8,17.2745,10.7665
92,721,14.2054,0.5411729999999999
590,10,3.4458,8.32268
514,9,10.4926,9.37971
719,3,100.0,0.0
16,397,9.11358,2.21821
278,4,46.9251,23.6661
117,186,6.12779,0.8661
212,55,21.9187,1.96829
297,376,1.693,0.387486
62,30,48.9763,5.31229
177,154,6.78895,0.8486899999999999
4,130,57.093999999999994,11.2812
88,24,51.5796,6.01204
760,16,11.1989,5.26023
3,328,43.9804,9.8338
196,18,38.5796,5.9096699999999975
184,162,6.40752,0.805758
283,416,0.059118100000000014,0.369983
57,6,75.1946,25.9468
30,290,6.63819,1.50984
549,536,5.1403,0.257845
6,97,52.1352,8.84741
34,245,6.38934,1.47169
79,354,4.94045,0.748616
61,23,55.0469,6.9733199999999975
76,96,16.0846,1.65619
28,199,12.0689,1.86074
958,12,82.8773,43.3174
17,29,27.9743,6.89835
10,37,18.0522,7.19137
40,11,69.8223,16.0267
64,544,10.6998,0.74049
65,515,9.19468,0.741552
118,320,4.85543,0.6361640000000001
12,180,31.5631,3.91839
136,4,65.9367,27.6669
35,792,16.8093,1.06351
279,6,39.6888,15.3973
34,165,7.53171,1.72682
193,59,23.0001,1.90756
14,532,1.91061,2.21268
947,450,14.5431,0.262335
653,155,14.7344,0.6239279999999999
11,470,9.48329,2.86043
214,16,37.0312,6.3820000000000014
33,731,14.8168,1.12165
193,198,3.93821,0.67965
17,623,5.54117,1.8677
4,142,55.8824,10.9223
603,74,11.5807,1.16769
15,93,27.718000000000004,4.0458
142,75,22.3696,1.69616
14,28,20.9134,7.30853
12,264,24.3697,3.36035
850,12,11.8163,8.016689999999999
405,89,1.22717,1.01155
536,17,0.970826,4.40951
179,44,29.3338,2.59175
9,131,41.3263,5.64754
110,247,4.12344,0.754329
18,200,21.4221,2.65746
131,62,27.4838,2.08208
577,315,10.9893,0.367985
193,53,24.6802,2.11009
430,112,4.55123,0.839218
118,224,3.86688,0.768687
165,26,39.0296,4.44324
140,155,7.37038,0.916383
35,911,19.6272,1.04751
320,10,27.6906,8.707
58,23,55.2702,7.06198
379,534,1.54019,0.2907
293,3,52.0879,31.5472
124,456,7.2876,0.529308
30,233,9.45941,1.65462
18,86,20.1133,3.5561
97,689,12.9091,0.528586
56,101,10.7154,1.74357
121,7,61.8339,17.4326
9,63,39.9383,7.0026399999999995
90,107,14.9343,1.43416
252,3,56.1371,31.5478
43,40,38.2946,4.30759
6,776,2.38421,4.10154
341,635,0.844389,0.274742
242,104,9.69218,1.0497
35,641,12.1481,1.09176
195,17,39.3615,6.2542800000000005
13,119,32.8124,4.23326
26,549,6.36658,1.38332
369,288,4.28195,0.429731
369,13,19.07,6.3837
10,164,36.6889,4.75476
259,17,29.8361,5.57861
383,4,36.726,24.1038
20,18,53.8906,10.9685
24,372,4.8365800000000005,1.62471
898,53,20.925,1.57449
171,69,21.9893,1.7207400000000002
426,7,21.8016,12.6224
15,18,46.7482,11.327
35,200,7.38605,1.56634
166,511,7.02504,0.4354020000000001
31,69,8.68937,2.79457
17,378,9.47069,2.14971
211,11,41.49100000000001,9.16597
13,78,30.2745,4.810230000000002
674,44,13.0906,1.8475700000000002
8,307,27.4834,4.47237
120,464,7.741810000000001,0.537446
363,65,4.96141,1.38182
98,16,56.4683,8.6262
86,25,51.2226,5.81736
462,13,9.95625,6.07869
43,15,64.3631,11.6239
11,782,7.2096100000000005,2.56287
362,110,0.149727,0.8648879999999999
8,46,37.6316,8.34102
452,306,7.4008,0.395507
952,42,21.8442,1.96392
225,4,53.1964,24.1769
5,513,19.7736,5.4450199999999995
215,499,3.2063900000000003,0.382554
12,4,81.3763,48.9719
380,119,1.9062,0.808884
3,73,66.8895,17.0424
929,78,21.9101,1.1113
103,578,9.79456,0.536099
110,333,5.16004,0.647868
141,496,8.230889999999999,0.479394
228,531,3.2121,0.361394
36,557,9.2422,1.09415
437,7,20.831,12.6413
115,352,5.64011,0.617538
17,175,24.0473,2.93671
988,643,11.3201,0.20385799999999998
542,10,6.8330699999999975,8.2518
113,6,65.0006,20.5993
146,118,12.686,1.12476
162,4,61.9016,26.1233
185,207,2.57123,0.668971
234,13,36.2001,7.50277
163,159,6.73982,0.853984
698,266,14.0975,0.40315
27,318,6.6038,1.5792
67,29,49.6267,5.3891
259,36,22.0913,2.72939
803,53,18.2816,1.57044
12,70,31.5233,5.30843
554,372,9.025910000000001,0.330731
527,80,8.059510000000001,1.09423
27,128,12.0909,2.2610799999999998
815,166,18.617,0.5797899999999999
34,109,2.92386,2.02885
143,21,45.3055,5.76944
579,60,9.64816,1.40099
266,29,23.4918,3.31732
56,273,1.5321799999999999,1.0076200000000002
251,53,18.2742,1.91424
103,23,50.2296,5.95186
9,502,10.4133,3.31661
142,16,48.8373,7.517289999999999
307,8,32.1244,11.1253
771,20,13.3204,4.0873800000000005
47,37,41.8,4.5727
171,17,43.2473,6.592110000000001
9,36,22.5155,7.91318
120,50,33.3624,2.63918
498,31,0.943492,2.487
212,79,15.9136,1.40571
338,36,12.9229,2.46416
335,10,25.9354,8.60794
578,125,11.6869,0.749011
24,683,11.1666,1.43264
112,44,36.9203,3.05864
5,972,1.24549,4.99297
39,558,9.5401,1.03218
83,521,10.0684,0.6366069999999999
913,819,5.9039699999999975,0.175709
984,14,17.2799,7.1981600000000014
4,733,12.9262,6.13745
500,49,3.92544,1.6677400000000002
309,3,50.6197,31.6477
93,7,67.0483,19.2229
4,908,6.20734,6.25812
20,342,9.59983,1.95556
85,27,49.7175,5.40836
278,8,35.7306,11.3831
70,50,34.835,3.08879
7,280,32.217,5.20785
530,205,10.2447,0.510379
108,113,13.462,1.28728
15,537,0.678613,2.07773
59,967,20.8605,0.698337
919,28,19.815,2.96143
355,34,11.6172,2.55273
196,68,19.9838,1.66038
963,20,19.3124,4.4633
11,6,73.7976,34.2656
155,19,44.5866,6.15919
96,631,11.6727,0.5439189999999999
20,369,7.72691,1.89347
575,12,1.9905,6.59438
223,455,2.3784099999999997,0.39365100000000003
47,10,70.625,16.9392
781,44,17.1596,1.8574599999999999
51,61,25.4931,2.75481
644,113,14.1809,0.810868
109,10,60.1775,13.009
38,26,51.059,6.8281199999999975
33,93,0.240063,2.20225
226,243,0.8466600000000001,0.558269
82,97,16.2088,1.60119
12,78,33.129,5.15531
23,732,12.6674,1.47205
125,36,39.5493,3.58558
73,191,3.28702,1.0407799999999998
4,104,59.5174,12.1774
509,71,6.46203,1.21151
590,13,0.048287800000000006,5.98222
535,53,6.627510000000001,1.55959
7,299,30.4553,5.06813
43,4,81.4741,40.0682
13,15,50.0894,13.8181
71,34,45.6136,4.52036
480,321,7.982260000000001,0.377508
10,386,17.176,3.35909
140,54,29.7009,2.3254
776,10,6.7473600000000005,9.54938
185,88,16.5105,1.33884
28,91,5.3728,2.48999
357,124,0.499413,0.788539
12,546,3.29922,2.50401
193,57,23.4427,1.9708700000000001
37,24,53.0712,7.44666
4,252,44.75,8.68591
13,849,11.3979,2.25783
4,946,4.95401,6.30494
22,201,17.2493,2.24725
39,19,59.3368,9.3499
70,3,80.3146,44.3923
61,321,2.86615,0.898085
160,8,53.3959,13.8121
24,36,29.7657,5.301159999999999
851,163,19.6249,0.5874560000000001
715,495,9.810360000000001,0.258323
7,191,40.9357,6.09491
55,343,3.00497,0.931169
65,185,2.80387,1.11825
3,274,48.5007,10.5735
215,16,36.876,6.37019
430,793,1.50952,0.224421
34,94,0.8771329999999999,2.16365
64,23,54.8684,6.88634
5,562,16.7561,5.27538
520,12,6.0810900000000006,6.597410000000001
81,5,72.8367,27.3518
232,9,40.5892,10.7131
287,210,0.831925,0.564175
91,325,4.99568,0.721719
3,399,38.6551,9.1126
28,44,25.2528,4.25446
16,993,17.0691,1.91665
661,35,11.6046,2.2690599999999996
32,9,73.2027,20.3493
36,63,17.0576,2.9092599999999997
445,20,7.1497100000000025,3.90629
56,28,50.7072,5.83769
33,587,9.75663,1.15323
119,20,49.9101,6.47973
26,14,64.3788,13.6451
77,90,17.7971,1.7413599999999998
919,435,14.5081,0.270086
461,160,7.55236,0.629538
282,45,16.8989,2.13836
234,90,12.0822,1.20603
21,263,14.4128,2.09445
304,4,44.1491,23.6332
61,462,7.67762,0.798545
598,207,12.725,0.49933599999999995
14,20,39.603,10.2471
61,6,74.5278,25.4348
649,4,100.0,0.0
15,52,12.6337,4.75103
55,31,48.0828,5.28868
195,582,6.52389,0.377973
43,459,5.88705,1.00139
47,119,3.62287,1.6528
3,405,38.2339,9.06212
35,225,6.65182,1.49329
9,43,30.2972,7.64019
439,335,6.5594600000000005,0.37391599999999997
250,63,16.0226,1.6311
692,5,68.058,73.0427
549,34,5.21358,2.30466
466,289,7.61135,0.406405
381,6,28.6181,15.0904
3,336,43.3402,9.739980000000001
224,175,3.60811,0.705626
58,108,9.69528,1.64142
534,3,57.1971,86.2024
355,21,15.8466,4.03368
107,166,6.93606,0.972253
81,40,41.2276,3.70784
177,23,38.7806,4.86489
70,16,60.7579,9.62428
63,199,2.12125,1.09071
14,502,3.8091699999999995,2.26327
427,183,6.58017,0.5758850000000001
168,27,38.1303,4.25459
283,32,20.3839,2.94955
36,10,71.5161,17.9694
44,722,15.5089,0.907979
18,291,15.0559,2.28428
128,448,7.74546,0.526566
44,24,54.0237,7.20079
9,18,25.1604,11.8419
9,323,24.0931,3.9582300000000004
290,3,52.3703,31.5338
949,37,21.4779,2.2241400000000002
17,164,24.5974,3.00728
204,203,2.78188,0.653127
631,661,5.01569,0.219581
565,155,11.8857,0.631188
749,23,13.326,3.4765
550,367,8.953,0.334069
521,3,57.5343,85.36399999999998
16,17,50.8998,11.9264
333,638,1.12011,0.277422
32,20,57.0621,9.20093
57,206,1.19786,1.12689
4,849,8.29067,6.19449
748,502,9.72904,0.25208
234,91,11.9279,1.19461
107,362,5.66656,0.633031
948,20,18.9294,4.4320900000000005
18,536,1.7484,1.80958
25,24,47.9896,7.93878
113,235,4.0688900000000015,0.765319
73,311,4.15691,0.828268
139,286,3.07206,0.619035
39,16,63.1454,11.1206
70,197,3.2490900000000003,1.04823
193,4,57.4347,24.913
43,738,15.8498,0.918819
313,24,19.485,3.72716
258,4,49.1899,23.7763
16,432,6.583019999999999,2.14265
60,183,2.45051,1.16649
4,228,47.0902,9.05101
478,124,7.7257,0.766971
37,540,8.75078,1.07749
825,458,12.8219,0.264748
12,318,19.8131,3.11055
37,7,76.3053,25.0928
16,24,35.4886,8.39967
119,689,11.9042,0.466288
50,72,19.3231,2.3803099999999997
635,233,13.3602,0.452844
77,846,17.6148,0.5887359999999999
3,367,40.968,9.40805
624,10,1.22475,8.39405
719,12,6.49715,7.22865
166,271,2.72567,0.595125
77,229,4.1485400000000014,0.928745
507,9,11.037,9.370230000000001
81,397,6.3024,0.709056
6,281,34.7664,5.92701
713,347,12.4837,0.328776
107,687,12.5162,0.498407
31,300,5.49213,1.44895
34,139,6.35004,1.8453099999999998
409,6,26.0171,15.1494
16,928,15.5273,1.92087
161,18,44.2441,6.3918599999999985
609,8,5.76339,11.2532
420,4,33.6951,24.5545
5,525,19.0108,5.4001800000000015
182,3,64.158,32.8745
22,10,70.4254,19.5107
274,586,2.75627,0.317991
117,148,8.780660000000001,1.0161200000000001
37,10,71.4563,17.8698
202,43,26.8892,2.5342700000000002
776,3,100.0,0.0
19,501,0.298417,1.74995
20,491,0.311996,1.68937
616,4,63.8833,80.8736
148,4,64.0422,26.8855
63,4,78.3251,36.0562
248,326,0.376487,0.448213
381,332,5.2161,0.391075
5,351,31.7067,6.30615
193,634,6.884119999999999,0.36371
169,524,7.087860000000001,0.426625
210,781,9.114930000000001,0.321762
69,22,55.4688,7.0525
135,530,8.68004,0.47717
13,581,0.0192601,2.2819700000000003
349,6,31.8053,15.0843
233,11,38.1502,8.81562
77,7,70.0311,20.519000000000002
19,615,6.39269,1.72112
768,873,3.3248900000000003,0.177098
26,231,12.1137,1.854
394,42,5.91796,2.0124400000000002
754,13,8.97681,6.73007
44,268,1.73488,1.1717
115,34,41.7896,3.90203
401,37,6.31915,2.25298
343,149,1.70925,0.69419
82,273,3.89831,0.81984
14,266,21.4361,2.93526
134,240,3.52299,0.699817
778,262,16.4555,0.403536
29,5,80.7894,35.823
127,43,36.0576,2.99961
693,423,11.2838,0.289844
27,718,13.2637,1.306
132,298,4.78292,0.628053
574,350,10.1167,0.34285
33,81,4.25692,2.4243900000000003
139,23,44.6914,5.33939
15,209,24.7819,3.05105
328,111,2.04671,0.887009
126,222,3.8830400000000003,0.750843
109,50,34.2273,2.72324
811,21,15.100999999999999,3.9351300000000013
254,63,15.6963,1.62105
675,599,7.06814,0.23078400000000002
838,172,19.0881,0.56206
190,485,4.9957,0.415371
36,349,1.0563,1.21212
762,5,100.0,0.0
211,366,2.24034,0.449999
7,152,44.7564,6.6585
151,142,9.11335,0.954554
128,33,40.6655,3.87299
14,179,28.412,3.4389300000000005
92,152,7.3917100000000024,1.09053
99,698,12.7702,0.51808
10,231,30.6053,4.15393
108,156,7.5983399999999985,1.01086
10,399,16.1957,3.3149800000000003
366,231,4.04145,0.496842
323,434,1.87932,0.346597
74,3,79.6943,43.6077
750,182,16.756,0.539837
264,8,37.5654,11.5437
8,601,6.15606,3.4348300000000003
17,9,70.4474,22.3329
15,708,7.83857,2.0371200000000003
6,41,45.6353,10.9542
44,43,36.0353,3.98981
15,435,7.275919999999997,2.2576400000000003
59,98,12.0839,1.7517900000000002
62,47,36.2613,3.3853800000000005
632,597,6.725739999999999,0.235654
352,7,28.9903,12.6526
760,207,16.8434,0.487125
21,342,9.00606,1.87807
3,484,33.1121,8.52903
9,66,40.6847,6.921289999999999
884,274,17.627,0.38285
16,8,72.2937,25.1909
186,5,55.0366,20.3418
45,505,8.010019999999999,0.949647
70,58,30.3245,2.66909
103,883,16.5471,0.476959
986,95,22.9964,0.931889
20,98,18.8591,3.13604
9,54,37.0766,7.2652100000000015
50,44,36.7734,3.79668
175,5,56.7149,20.7345
87,8,66.7372,17.3938
4,306,39.7697,8.02087
25,20,54.2117,9.56396
45,343,1.18026,1.04948
210,89,14.140999999999998,1.26765
171,6,54.9546,17.6158
73,24,53.2291,6.36205
14,41,3.86787,5.3198300000000005
80,5,73.0293,27.4679
205,48,24.8751,2.26848
67,457,7.71036,0.753379
180,3,64.4108,32.9505
345,171,2.81157,0.6276930000000001
771,413,12.6054,0.287169
35,317,3.11184,1.2892
478,665,2.04385,0.23859299999999997
15,263,20.565,2.78036
149,13,50.0012,8.99475
161,17,44.9049,6.75166
6,33,38.8102,11.4
443,44,1.22602,1.84762
924,9,77.1969,49.5333
50,14,65.17699999999999,12.0229
7,543,11.8262,3.9997599999999998
22,793,14.2674,1.51417
122,307,4.6069,0.638933
77,637,12.5629,0.6281100000000001
563,31,5.58502,2.50589
89,12,61.692,11.7659
85,22,53.4669,6.62592
14,742,8.452010000000001,2.14204
554,5,72.2124,73.2941
594,3,100.0,0.0
236,47,21.6556,2.19501
739,28,13.974,2.833
4,678,15.422,6.16555
16,167,26.0285,3.14514
139,51,31.0464,2.46197
14,86,29.0765,4.39173
45,556,10.1584,0.9354389999999999
530,24,1.58015,3.1409
38,100,2.07885,1.99648
826,259,17.1598,0.404038
47,440,5.66118,0.956383
67,379,5.6687699999999985,0.8063819999999999
300,21,22.3313,4.302980000000002
149,8,55.3188,14.2063
79,104,14.2133,1.52651
734,570,8.61002,0.234087
519,147,10.2333,0.6646310000000001
63,550,10.5005,0.745242
32,44,28.9795,4.1513
56,171,1.63239,1.24698
887,249,18.3279,0.41308199999999995
86,12,62.2522,11.9061
118,15,53.7973,8.5819
52,51,32.1376,3.2558
421,894,3.0606,0.216529
131,35,39.2146,3.62492
7,34,32.8363,9.93088
86,22,53.3486,6.60129
471,268,8.07405,0.42636499999999994
299,20,22.9308,4.51411
341,6,32.6401,15.0952
4,59,61.4357,14.2715
122,123,12.1992,1.15523
14,83,28.7727,4.43865
187,23,37.2061,4.76126
18,90,20.9131,3.50547
54,447,6.18486,0.866766
481,4,68.8972,81.9064
758,22,13.42,3.65846
29,264,8.4067,1.61218
404,13,15.4263,6.23704
260,3,55.3132,31.5155
431,19,8.930660000000003,4.152019999999999
28,209,11.5523,1.82396
841,69,19.7416,1.2402
137,770,12.4319,0.411023
238,384,1.61168,0.416612
6,517,16.1446,4.64807
35,154,7.00887,1.7379799999999999
453,223,7.91321,0.4934850000000001
611,13,1.44781,6.07183
442,658,0.7303890000000001,0.24491
19,172,21.6784,2.6922900000000003
637,14,3.88122,5.6872300000000005
20,584,5.43122,1.6641700000000001
560,701,2.22443,0.21815
72,809,16.8067,0.621216
759,401,12.3816,0.293227
903,16,16.1658,5.72403
75,3,79.5384,43.4176
37,450,4.22956,1.11215
663,5,68.5044,71.5003
58,283,2.02747,0.974283
3,536,30.1095,8.30633
33,22,54.6898,8.30606
182,37,31.621,3.04363
546,25,3.0442400000000003,3.03577
121,3,72.4936,36.8956
24,463,0.9495299999999999,1.49563
418,10,17.243,8.28998
45,21,57.415,8.20733
4,695,14.6288,6.15196
37,126,3.1686,1.8136
71,476,8.358889999999999,0.719899
32,104,4.12692,2.15856
